hsa-mir-519e,0
hsa-mir-1225,1
hsa-miR-320a,2
hsa-mir-323b,3
hsa-mir-6749,4
hsa-mir-371a-3p,5
hsa-mir-1233-3p,6
hsa-mir-632,7
hsa-mir-26a-2-3p,8
hsa-mir-939-3p,9
hsa-mir-515-2,10
hsa-miR-3909,11
hsa-miR-372-3p,12
hsa-miR-3671,13
hsa-mir-650,14
hsa-mir-7844,15
hsa-miR-4429,16
hsa-miR-943,17
hsa-miR-3689e,18
hsa-mir-525-5p,19
hsa-miR-4504,20
hsa-mir-5000-3p,21
hsa-mir-606,22
hsa-mir-7847,23
hsa-mir-93,24
hsa-mir-629,25
hsa-mir-196b,26
hsa-mir-329-1,27
hsa-mir-4726-3p,28
hsa-miR-3621,29
hsa-mir-511,30
hsa-mir-3168,31
hsa-mir-184,32
hsa-mir-4436b-1,33
hsa-miR-4463,34
hsa-miR-3657,35
hsa-mir-1247-5p,36
hsa-miR-4262,37
hsa-mir-524,38
hsa-miR-519b-3p,39
hsa-miR-1908-3p,40
hsa-mir-3144-5p,41
hsa-mir-4665,42
hsa-mir-301a-3p,43
hsa-miR-548f-3p,44
hsa-mir-15b,45
hsa-mir-200a,46
hsa-mir-199b,47
hsa-mir-4310,48
hsa-miR-5194,49
hsa-miR-6768-3p,50
hsa-mir-221,51
hsa-miR-2117,52
hsa-miR-4716-3p,53
hsa-mir-4798,54
hsa-mir-873-5p,55
hsa-miR-4659a-3p,56
hsa-mir-564,57
hsa-miR-4785,58
hsa-mir-603,59
hsa-mir-195-5p,60
hsa-mir-3649,61
hsa-miR-5008-3p,62
hsa-mir-4292,63
hsa-miR-6827-3p,64
hsa-mir-520a-3p,65
hsa-mir-376c-3p,66
hsa-miR-4470,67
hsa-mir-941,68
hsa-miR-4503,69
hsa-mir-3126,70
hsa-miR-1255a,71
hsa-miR-6742-3p,72
hsa-miR-4491,73
hsa-miR-4753-3p,74
hsa-mir-3130-3p,75
hsa-mir-338,76
hsa-mir-2114,77
hsa-mir-4298,78
hsa-mir-8061,79
hsa-mir-148a-3p,80
hsa-mir-509-1,81
hsa-mir-519a-3p,82
hsa-miR-6772-3p,83
hsa-miR-3128,84
hsa-mir-4689,85
hsa-miR-586,86
hsa-mir-6782,87
hsa-mir-92b,88
hsa-mir-561,89
hsa-mir-4252,90
hsa-mir-1827,91
hsa-mir-518a-3p,92
hsa-mir-16-1,93
hsa-mir-345,94
hsa-mir-504,95
hsa-mir-4803,96
hsa-mir-1262,97
hsa-mir-1260b,98
hsa-miR-4676-3p,99
hsa-miR-4303,100
hsa-mir-133a-1,101
hsa-miR-4686,102
hsa-mir-892a,103
hsa-miR-3605-3p,104
hsa-miR-518f-3p,105
hsa-mir-2861,106
hsa-miR-30a-3p,107
hsa-miR-125a-3p,108
hsa-miR-4328,109
hsa-miR-302e,110
hsa-miR-4316,111
hsa-miR-4257,112
hsa-mir-3150a,113
hsa-miR-642a-3p,114
hsa-mir-550b-2-5p,115
hsa-mir-4726-5p,116
hsa-mir-4639-3p,117
hsa-mir-6792,118
hsa-miR-134-3p,119
hsa-mir-10527,120
hsa-mir-30c-2-3p,121
hsa-mir-1539,122
hsa-mir-665,123
hsa-mir-7107-5p,124
hsa-mir-143-5p,125
hsa-mir-1247,126
hsa-mir-4674,127
hsa-mir-1285-5p,128
hsa-mir-6089,129
hsa-mir-2052,130
hsa-mir-625,131
hsa-mir-5591,132
hsa-mir-16-2,133
hsa-mir-611,134
hsa-mir-93-3p,135
hsa-mir-23b-5p,136
hsa-miR-4418,137
hsa-miR-7150,138
hsa-miR-5698,139
hsa-mir-190a-3p,140
hsa-mir-1-2,141
hsa-mir-6764,142
hsa-mir-6777,143
hsa-mir-190a,144
hsa-mir-3151-5p,145
hsa-mir-92a-2,146
hsa-mir-7161,147
hsa-mir-3654,148
hsa-miR-6509-3p,149
hsa-mir-331,150
hsa-mir-6720-5p,151
hsa-miR-4524b-3p,152
hsa-mir-6856,153
hsa-mir-5195,154
hsa-mir-4497,155
hsa-miR-199b-3p,156
hsa-mir-579-5p,157
hsa-mir-873-3p,158
hsa-miR-4500,159
hsa-mir-377,160
hsa-mir-548d-1,161
hsa-mir-4537,162
hsa-mir-203a-5p,163
hsa-miR-4255,164
hsa-miR-342-3p,165
hsa-mir-7641,166
hsa-miR-506-3p,167
hsa-mir-520e,168
hsa-mir-556,169
hsa-miR-4539,170
hsa-mir-4328,171
hsa-miR-374c-3p,172
hsa-miR-630,173
hsa-miR-1179,174
hsa-miR-6787-3p,175
hsa-mir-1292-5p,176
hsa-miR-2116-3p,177
hsa-mir-4521,178
hsa-mir-324-5p,179
hsa-miR-4772-3p,180
hsa-mir-381-3p,181
hsa-mir-597-3p,182
hsa-mir-6869-5p,183
hsa-mir-425-5p,184
hsa-mir-4786,185
hsa-miR-6782-3p,186
hsa-mir-3177-3p,187
hsa-miR-548bb-3p,188
hsa-mir-211-3p,189
hsa-mir-520f-5p,190
hsa-miR-4286,191
hsa-miR-300,192
hsa-miR-7977,193
hsa-miR-6762-3p,194
hsa-mir-342,195
hsa-mir-487a-5p,196
hsa-miR-1471,197
hsa-mir-29b-3p,198
hsa-mir-1306,199
hsa-mir-619-3p,200
hsa-mir-663a,201
hsa-miR-645,202
hsa-miR-5090,203
hsa-mir-4460,204
hsa-mir-1302-7,205
hsa-mir-194-5p,206
hsa-miR-21-3p,207
hsa-miR-206,208
hsa-miR-219a-2-3p,209
hsa-miR-671-3p,210
hsa-mir-4709-3p,211
hsa-mir-8081,212
hsa-mir-1302-1,213
hsa-mir-2682-5p,214
hsa-mir-378a,215
hsa-mir-4282,216
hsa-miR-3925-3p,217
hsa-mir-450b-3p,218
hsa-miR-5001-3p,219
hsa-mir-520g,220
hsa-mir-6785,221
hsa-miR-3180-3p,222
hsa-miR-4440,223
hsa-mir-8063,224
hsa-mir-193a-3p,225
hsa-mir-676-3p,226
hsa-miR-4264,227
hsa-mir-539-5p,228
hsa-miR-660-3p,229
hsa-miR-5696,230
hsa-mir-660-3p,231
hsa-miR-5584-3p,232
hsa-miR-592,233
hsa-mir-412,234
hsa-mir-7975,235
hsa-mir-23a-5p,236
hsa-miR-552-3p,237
hsa-mir-320d,238
hsa-miR-4441,239
hsa-miR-653-3p,240
hsa-miR-2355-3p,241
hsa-mir-498,242
hsa-miR-6840-3p,243
hsa-mir-4447,244
hsa-miR-4778-3p,245
hsa-let-7a-3p,246
hsa-mir-1913,247
hsa-miR-4647,248
hsa-mir-5091,249
hsa-miR-3613-3p,250
hsa-mir-301a-5p,251
hsa-mir-3195,252
hsa-mir-4484,253
hsa-miR-574-3p,254
hsa-miR-7109-3p,255
hsa-mir-337-3p,256
hsa-mir-1306-5p,257
hsa-mir-6836,258
hsa-mir-4482,259
hsa-miR-4505,260
hsa-mir-5701,261
hsa-mir-1285-1,262
hsa-mir-3126-5p,263
hsa-mir-373-3p,264
hsa-miR-4269,265
hsa-miR-4722-3p,266
hsa-mir-520a-5p,267
hsa-mir-3614-3p,268
hsa-mir-4697,269
hsa-mir-4695-3p,270
hsa-miR-6826-3p,271
hsa-miR-6802-3p,272
hsa-mir-935,273
hsa-mir-4444-2,274
hsa-miR-520g-3p,275
hsa-miR-3176,276
hsa-miR-1203,277
hsa-mir-1471,278
hsa-mir-216a,279
hsa-mir-1178-3p,280
hsa-mir-4666a-3p,281
hsa-mir-147b,282
hsa-mir-6075,283
hsa-mir-517-5p,284
hsa-mir-30e-3p,285
hsa-mir-452-3p,286
hsa-mir-92a-1,287
hsa-mir-1185-1-3p,288
hsa-miR-938,289
hsa-mir-5188,290
hsa-mir-103a-3p,291
hsa-mir-526b,292
hsa-mir-4320,293
hsa-mir-5047,294
hsa-mir-8074,295
hsa-miR-6090,296
hsa-mir-6125,297
hsa-mir-7978,298
hsa-mir-5589,299
hsa-mir-6501,300
hsa-mir-940,301
hsa-miR-5701,302
hsa-mir-3200-5p,303
hsa-mir-135b,304
hsa-mir-499b-5p,305
hsa-mir-3940-3p,306
hsa-mir-3144,307
hsa-miR-548y,308
hsa-miR-3915,309
hsa-mir-486-2,310
hsa-mir-142,311
hsa-miR-30e-3p,312
hsa-miR-541-3p,313
hsa-mir-1302-8,314
hsa-miR-642b-3p,315
hsa-miR-643,316
hsa-miR-5690,317
hsa-miR-6791-3p,318
hsa-miR-1246,319
hsa-miR-3977,320
hsa-miR-4713-3p,321
hsa-miR-5047,322
hsa-mir-4435-1,323
hsa-miR-6749-3p,324
hsa-miR-4691-3p,325
hsa-mir-7974,326
hsa-mir-514a-5p,327
hsa-miR-4302,328
hsa-miR-4707-3p,329
hsa-miR-639,330
hsa-miR-6736-3p,331
hsa-miR-5702,332
hsa-mir-362-5p,333
hsa-miR-378c,334
hsa-miR-4799-3p,335
hsa-mir-296,336
hsa-mir-144-3p,337
hsa-miR-6807-3p,338
hsa-mir-483-3p,339
hsa-miR-1243,340
hsa-miR-3611,341
hsa-miR-5100,342
hsa-mir-4778,343
hsa-mir-320c-2,344
hsa-mir-128-2-5p,345
hsa-mir-1302,346
hsa-miR-651-3p,347
hsa-mir-572,348
hsa-mir-550a-3p,349
hsa-mir-548b-3p,350
hsa-miR-6870-3p,351
hsa-miR-4674,352
hsa-mir-6499,353
hsa-miR-6748-3p,354
hsa-mir-543,355
hsa-mir-4449,356
hsa-miR-1262,357
hsa-mir-7854,358
hsa-miR-3661,359
hsa-miR-4679,360
hsa-mir-1271-3p,361
hsa-mir-147a,362
hsa-miR-890,363
hsa-miR-3065-3p,364
hsa-mir-139-5p,365
hsa-mir-1249,366
hsa-mir-6069,367
hsa-mir-3622a-5p,368
hsa-mir-6798-3p,369
hsa-mir-4510,370
hsa-mir-1277-5p,371
hsa-mir-132-3p,372
hsa-mir-509-3-5p,373
hsa-miR-3186-3p,374
hsa-mir-4779,375
hsa-miR-301a-3p,376
hsa-mir-5189-5p,377
hsa-mir-16-1-3p,378
hsa-mir-376a-2-5p,379
hsa-mir-5007,380
hsa-mir-1322,381
hsa-mir-4754,382
hsa-miR-1236-3p,383
hsa-miR-302f,384
hsa-mir-4758,385
hsa-mir-6789,386
hsa-mir-2053,387
hsa-mir-450a-1,388
hsa-mir-4683,389
hsa-mir-1252-3p,390
hsa-miR-4300,391
hsa-mir-6133,392
hsa-miR-4759,393
hsa-miR-6078,394
hsa-miR-8057,395
hsa-mir-379-3p,396
hsa-mir-941-1,397
hsa-miR-4507,398
hsa-mir-135a-2,399
hsa-miR-8078,400
hsa-mir-6887,401
hsa-mir-4714,402
hsa-mir-2355-5p,403
hsa-mir-103a-2-5p,404
hsa-mir-145,405
hsa-miR-378g,406
hsa-mir-323a,407
hsa-miR-1976,408
hsa-mir-1250,409
hsa-miR-5580-3p,410
hsa-mir-3667-5p,411
hsa-miR-5191,412
hsa-mir-1245b-5p,413
hsa-mir-6503,414
hsa-mir-6076,415
hsa-mir-1284,416
hsa-mir-494,417
hsa-mir-124-5p,418
hsa-miR-4319,419
hsa-mir-128-3p,420
hsa-miR-6861-3p,421
hsa-miR-6830-3p,422
hsa-mir-3607-5p,423
hsa-mir-7109,424
hsa-mir-6090,425
hsa-mir-378d,426
hsa-mir-520c,427
hsa-mir-380-3p,428
hsa-mir-591,429
hsa-miR-1-3p,430
hsa-miR-518d-3p,431
hsa-miR-4513,432
hsa-mir-3622b,433
hsa-miR-4499,434
hsa-mir-105-2,435
hsa-miR-650,436
hsa-miR-587,437
hsa-mir-1228-5p,438
hsa-mir-1302-5,439
hsa-mir-12136,440
hsa-mir-7-3,441
hsa-mir-30d,442
hsa-mir-196a-5p,443
hsa-miR-548ae-3p,444
hsa-mir-6739,445
hsa-miR-374b-3p,446
hsa-mir-938,447
hsa-miR-4694-3p,448
hsa-mir-6840,449
hsa-mir-802,450
hsa-mir-602,451
hsa-mir-510-3p,452
hsa-mir-6729-5p,453
hsa-mir-369-5p,454
hsa-mir-6740,455
hsa-mir-4730,456
hsa-miR-5088-3p,457
hsa-mir-363-5p,458
hsa-mir-708,459
hsa-mir-4323,460
hsa-miR-4521,461
hsa-mir-450b-5p,462
hsa-mir-126-5p,463
hsa-miR-4666b,464
hsa-mir-4640,465
hsa-miR-6724-5p,466
hsa-miR-4529-3p,467
hsa-miR-3196,468
hsa-mir-10b,469
hsa-mir-4770,470
hsa-mir-210-5p,471
hsa-miR-4471,472
hsa-mir-6827,473
hsa-miR-3139,474
hsa-mir-3941,475
hsa-mir-1227-5p,476
hsa-miR-6077,477
hsa-mir-103a-1,478
hsa-mir-320b-1,479
hsa-miR-19a-3p,480
hsa-miR-501-3p,481
hsa-miR-8066,482
hsa-miR-4330,483
hsa-mir-3977,484
hsa-mir-3127-5p,485
hsa-mir-1263,486
hsa-mir-24-1-5p,487
hsa-mir-494-5p,488
hsa-miR-4803,489
hsa-mir-96,490
hsa-mir-3176,491
hsa-mir-203b-3p,492
hsa-mir-433-5p,493
hsa-mir-620,494
hsa-mir-548b-5p,495
hsa-miR-3164,496
hsa-miR-1285-3p,497
hsa-miR-924,498
hsa-mir-520d-5p,499
hsa-miR-6869-3p,500
hsa-mir-4456,501
hsa-mir-8075,502
hsa-miR-520b,503
hsa-mir-4659a,504
hsa-mir-6886,505
hsa-miR-1286,506
hsa-miR-6084,507
hsa-mir-200b-3p,508
hsa-mir-1197,509
hsa-mir-9-1,510
hsa-mir-181b-3p,511
hsa-miR-663a,512
hsa-mir-889-3p,513
hsa-mir-4686,514
hsa-miR-95-3p,515
hsa-mir-6872,516
hsa-mir-129-2,517
hsa-miR-4710,518
hsa-mir-582-5p,519
hsa-miR-4688,520
hsa-miR-558,521
hsa-mir-6799,522
hsa-mir-885,523
hsa-miR-375,524
hsa-mir-329-5p,525
hsa-mir-183-3p,526
hsa-miR-4310,527
hsa-mir-382,528
hsa-mir-2682-3p,529
hsa-miR-4522,530
hsa-mir-150-3p,531
hsa-miR-190b,532
hsa-miR-4719,533
hsa-miR-4454,534
hsa-mir-488-5p,535
hsa-mir-154,536
hsa-miR-3921,537
hsa-mir-103b,538
hsa-mir-5580,539
hsa-mir-766-3p,540
hsa-mir-567,541
hsa-mir-522-3p,542
hsa-mir-891a-3p,543
hsa-miR-379-3p,544
hsa-miR-668-3p,545
hsa-miR-5192,546
hsa-mir-6734-3p,547
hsa-miR-6781-3p,548
hsa-mir-3682-3p,549
hsa-miR-93-3p,550
hsa-miR-3149,551
hsa-miR-4268,552
hsa-mir-1301-3p,553
hsa-mir-556-3p,554
hsa-mir-514a-3p,555
hsa-mir-224,556
hsa-mir-376a-1,557
hsa-mir-548f-5p,558
hsa-miR-614,559
hsa-mir-6716,560
hsa-miR-548d-3p,561
hsa-mir-4529,562
hsa-miR-3200-3p,563
hsa-mir-4782-5p,564
hsa-mir-224-3p,565
hsa-mir-374b,566
hsa-miR-6514-3p,567
hsa-miR-4530,568
hsa-mir-1237-3p,569
hsa-miR-3175,570
hsa-miR-4472,571
hsa-mir-489-3p,572
hsa-miR-532-3p,573
hsa-let-7f-2,574
hsa-miR-200c-3p,575
hsa-miR-891b,576
hsa-mir-302e,577
hsa-miR-548aa,578
hsa-miR-513c-3p,579
hsa-mir-522,580
hsa-miR-4761-3p,581
hsa-mir-1233-5p,582
hsa-mir-3162,583
hsa-miR-4656,584
hsa-miR-3181,585
hsa-miR-449a,586
hsa-mir-6754,587
hsa-miR-3188,588
hsa-miR-4495,589
hsa-miR-3145-3p,590
hsa-mir-7855,591
hsa-miR-103a-3p,592
hsa-miR-874-3p,593
hsa-miR-518b,594
hsa-mir-146b-3p,595
hsa-miR-6805-3p,596
hsa-mir-29c,597
hsa-mir-4538,598
hsa-miR-33a-3p,599
hsa-mir-1304-5p,600
hsa-mir-1288-3p,601
hsa-miR-5091,602
hsa-mir-5001,603
hsa-miR-3202,604
hsa-mir-4652,605
hsa-miR-139-3p,606
hsa-mir-4795-3p,607
hsa-mir-411-5p,608
hsa-mir-6742,609
hsa-miR-877-3p,610
hsa-mir-185-5p,611
hsa-miR-6804-3p,612
hsa-mir-4440,613
hsa-mir-517c-3p,614
hsa-mir-1302-2,615
hsa-mir-486-1,616
hsa-mir-511-3p,617
hsa-miR-548n,618
hsa-mir-6720,619
hsa-mir-6758,620
hsa-mir-300,621
hsa-mir-378g,622
hsa-mir-5739,623
hsa-miR-4701-3p,624
hsa-mir-518d,625
hsa-mir-877,626
hsa-mir-642b-5p,627
hsa-miR-6739-3p,628
hsa-mir-4753-3p,629
hsa-mir-98-5p,630
hsa-miR-3677-3p,631
hsa-mir-3189-5p,632
hsa-miR-4662b,633
hsa-miR-376c-3p,634
hsa-miR-665,635
hsa-mir-759,636
hsa-mir-3162-5p,637
hsa-mir-330-5p,638
hsa-mir-376b-3p,639
hsa-miR-4502,640
hsa-miR-3159,641
hsa-miR-23c,642
hsa-mir-4656,643
hsa-miR-638,644
hsa-mir-586,645
hsa-mir-520f-3p,646
hsa-mir-339-3p,647
hsa-miR-1270,648
hsa-mir-4999,649
hsa-miR-4425,650
hsa-mir-6791,651
hsa-mir-548j,652
hsa-mir-4288,653
hsa-mir-345-3p,654
hsa-miR-302c-3p,655
hsa-miR-1322,656
hsa-miR-5581-3p,657
hsa-miR-3119,658
hsa-miR-4460,659
hsa-mir-5010,660
hsa-mir-10a-5p,661
hsa-mir-1249-5p,662
hsa-miR-22-3p,663
hsa-miR-517a-3p,664
hsa-mir-660-5p,665
hsa-mir-6838-3p,666
hsa-miR-9-3p,667
hsa-mir-193a-5p,668
hsa-mir-3150b,669
hsa-miR-5703,670
hsa-mir-7705,671
hsa-mir-106b-5p,672
hsa-mir-4506,673
hsa-mir-6071,674
hsa-mir-337-5p,675
hsa-miR-8058,676
hsa-mir-27b-3p,677
hsa-miR-3911,678
hsa-mir-1909-3p,679
hsa-mir-500b-5p,680
hsa-miR-4456,681
hsa-mir-4800,682
hsa-miR-7107-3p,683
hsa-mir-204,684
hsa-mir-6836-3p,685
hsa-mir-664a,686
hsa-miR-182-3p,687
hsa-mir-222-3p,688
hsa-miR-3662,689
hsa-mir-6803,690
hsa-mir-3667,691
hsa-miR-623,692
hsa-mir-2909,693
hsa-mir-8080,694
hsa-miR-133a-3p,695
hsa-mir-324,696
hsa-mir-770,697
hsa-miR-935,698
hsa-miR-4762-3p,699
hsa-miR-892a,700
hsa-mir-517c,701
hsa-miR-24-3p,702
hsa-miR-128-3p,703
hsa-miR-483-3p,704
hsa-mir-3664,705
hsa-mir-134-3p,706
hsa-mir-6746,707
hsa-miR-1915-3p,708
hsa-mir-762,709
hsa-miR-3195,710
hsa-miR-6080,711
hsa-mir-203a,712
hsa-miR-23a-3p,713
hsa-mir-599,714
hsa-mir-489-5p,715
hsa-mir-584-5p,716
hsa-miR-4479,717
hsa-miR-1284,718
hsa-mir-3156-3p,719
hsa-mir-4525,720
hsa-mir-4673,721
hsa-miR-6790-3p,722
hsa-miR-298,723
hsa-miR-4678,724
hsa-miR-6893-3p,725
hsa-mir-2113,726
hsa-mir-3664-3p,727
hsa-mir-181d-3p,728
hsa-mir-302a,729
hsa-miR-1225-3p,730
hsa-mir-6867-3p,731
hsa-mir-4666a-5p,732
hsa-mir-551b-5p,733
hsa-miR-4311,734
hsa-mir-219a-2,735
hsa-mir-222,736
hsa-mir-499a-3p,737
hsa-miR-4667-3p,738
hsa-mir-6507,739
hsa-miR-567,740
hsa-miR-378f,741
hsa-miR-1199-3p,742
hsa-miR-4329,743
hsa-mir-513b-3p,744
hsa-mir-891a-5p,745
hsa-mir-548n,746
hsa-mir-4651,747
hsa-mir-3613,748
hsa-mir-516a-1,749
hsa-mir-3120-5p,750
hsa-mir-216a-5p,751
hsa-miR-6891-3p,752
hsa-mir-129-2-3p,753
hsa-mir-1296-3p,754
hsa-mir-1260a,755
hsa-mir-33b-5p,756
hsa-mir-425-3p,757
hsa-mir-486-5p,758
hsa-mir-7109-3p,759
hsa-miR-3686,760
hsa-miR-29b-3p,761
hsa-miR-6795-3p,762
hsa-mir-7114,763
hsa-miR-609,764
hsa-miR-4279,765
hsa-miR-3683,766
hsa-mir-449c-3p,767
hsa-miR-3940-3p,768
hsa-mir-194-3p,769
hsa-miR-5685,770
hsa-mir-218-1-3p,771
hsa-miR-3665,772
hsa-mir-3133,773
hsa-mir-200c,774
hsa-miR-5692a,775
hsa-miR-3125,776
hsa-miR-3689a-3p,777
hsa-mir-19a,778
hsa-mir-5187,779
hsa-mir-5000-5p,780
hsa-mir-6879,781
hsa-mir-4697-3p,782
hsa-miR-3972,783
hsa-miR-6125,784
hsa-mir-3177-5p,785
hsa-miR-4468,786
hsa-miR-8083,787
hsa-mir-4784,788
hsa-mir-185-3p,789
hsa-mir-7-5p,790
hsa-mir-3156-5p,791
hsa-miR-3922-3p,792
hsa-mir-4802,793
hsa-mir-382-3p,794
hsa-mir-4721,795
hsa-mir-103b-2,796
hsa-mir-214-5p,797
hsa-miR-616-3p,798
hsa-mir-1229,799
hsa-miR-299-3p,800
hsa-mir-4732-5p,801
hsa-miR-675-3p,802
hsa-mir-548g,803
hsa-miR-3914,804
hsa-miR-5700,805
hsa-mir-4782,806
hsa-mir-125b-1,807
hsa-miR-4436a,808
hsa-mir-6774,809
hsa-miR-6131,810
hsa-mir-617,811
hsa-mir-200a-3p,812
hsa-mir-4746,813
hsa-mir-548d-2,814
hsa-mir-3200-3p,815
hsa-mir-5581,816
hsa-mir-373,817
hsa-mir-574,818
hsa-mir-3117,819
hsa-mir-513a-5p,820
hsa-miR-4528,821
hsa-mir-6087,822
hsa-mir-10395,823
hsa-miR-527,824
hsa-mir-186-5p,825
hsa-miR-320d,826
hsa-miR-339-3p,827
hsa-mir-1270,828
hsa-mir-212-5p,829
hsa-mir-3691,830
hsa-mir-619-5p,831
hsa-miR-4284,832
hsa-miR-4492,833
hsa-mir-182-3p,834
hsa-miR-4267,835
hsa-miR-4437,836
hsa-mir-5787,837
hsa-miR-4486,838
hsa-miR-8067,839
hsa-mir-6868,840
hsa-let-7a-2,841
hsa-miR-4673,842
hsa-mir-4701-5p,843
hsa-mir-517a,844
hsa-mir-1294,845
hsa-miR-30d-3p,846
hsa-mir-378a-3p,847
hsa-mir-365a-5p,848
hsa-mir-215,849
hsa-mir-532-3p,850
hsa-mir-450a-2-3p,851
hsa-miR-4776-3p,852
hsa-miR-4322,853
hsa-mir-541-3p,854
hsa-mir-7-2,855
hsa-miR-1324,856
hsa-miR-6879-3p,857
hsa-mir-484,858
hsa-mir-767,859
hsa-miR-6754-3p,860
hsa-mir-4715,861
hsa-miR-4766-3p,862
hsa-mir-4732-3p,863
hsa-mir-6799-5p,864
hsa-miR-216a-3p,865
hsa-mir-4795-5p,866
hsa-miR-6858-3p,867
hsa-miR-1283,868
hsa-mir-374c,869
hsa-mir-25-3p,870
hsa-mir-548j-3p,871
hsa-miR-1249-3p,872
hsa-mir-6861-3p,873
hsa-mir-34a,874
hsa-miR-127-3p,875
hsa-miR-4789-3p,876
hsa-miR-4508,877
hsa-miR-6076,878
hsa-miR-4660,879
hsa-miR-4654,880
hsa-miR-495-3p,881
hsa-miR-4253,882
hsa-mir-138-1-3p,883
hsa-mir-758,884
hsa-miR-378j,885
hsa-mir-106b-3p,886
hsa-miR-450a-2-3p,887
hsa-mir-3978,888
hsa-miR-572,889
hsa-mir-593-3p,890
hsa-mir-1243,891
hsa-mir-4669,892
hsa-mir-325,893
hsa-mir-495,894
hsa-mir-424-5p,895
hsa-miR-6844,896
hsa-mir-517b,897
hsa-miR-4433b-3p,898
hsa-mir-585-5p,899
hsa-mir-4461,900
hsa-mir-99a-5p,901
hsa-miR-5186,902
hsa-mir-148a-5p,903
hsa-mir-557,904
hsa-mir-3120-3p,905
hsa-mir-376a-3p,906
hsa-miR-613,907
hsa-mir-1295b-3p,908
hsa-miR-1184,909
hsa-mir-4455,910
hsa-miR-4282,911
hsa-mir-589-3p,912
hsa-mir-30e,913
hsa-mir-6848,914
hsa-mir-616-3p,915
hsa-miR-942-3p,916
hsa-miR-7978,917
hsa-miR-4251,918
hsa-mir-633,919
hsa-mir-548b,920
hsa-mir-5187-3p,921
hsa-miR-5704,922
hsa-mir-6732,923
hsa-miR-578,924
hsa-mir-659,925
hsa-mir-1307-3p,926
hsa-mir-377-5p,927
hsa-mir-1910-5p,928
hsa-mir-1302-6,929
hsa-mir-4709,930
hsa-mir-335,931
hsa-mir-2115,932
hsa-miR-4435,933
hsa-mir-31-5p,934
hsa-mir-607,935
hsa-mir-3658,936
hsa-miR-3137,937
hsa-mir-548a-3p,938
hsa-miR-941,939
hsa-mir-628,940
hsa-mir-376c,941
hsa-mir-27a-5p,942
hsa-mir-4647,943
hsa-mir-637,944
hsa-miR-6865-3p,945
hsa-mir-937-3p,946
hsa-mir-624-5p,947
hsa-mir-4523,948
hsa-mir-518e,949
hsa-mir-5189,950
hsa-mir-621,951
hsa-miR-563,952
hsa-mir-1343-5p,953
hsa-mir-5587,954
hsa-miR-6866-3p,955
hsa-mir-29b-1,956
hsa-mir-877-5p,957
hsa-mir-22,958
hsa-mir-29a,959
hsa-mir-4710,960
hsa-mir-6815,961
hsa-mir-889,962
hsa-miR-6747-3p,963
hsa-miR-367-3p,964
hsa-miR-5009-3p,965
hsa-miR-4271,966
hsa-mir-548a-5p,967
hsa-miR-548am-3p,968
hsa-mir-4723-3p,969
hsa-mir-448,970
hsa-mir-302d,971
hsa-mir-654-5p,972
hsa-mir-4423-3p,973
hsa-miR-545-3p,974
hsa-miR-6832-3p,975
hsa-mir-4421,976
